inequality tolerance,utilities,usw alloc u,usw alloc v,nsw alloc u,nsw alloc v,usw u,usw v,nsw u,nsw v,usw PoI,nsw PoI
0.3,"[[array([0.2978688 , 0.0471134 , 0.65501779]), array([0.49052729, 0.48104748, 0.02842523])]]","[array([[0., 0., 1.],
       [1., 1., 0.]])]","[array([[ 0.40152023, -0.        ,  1.        ],
       [ 0.59847978,  1.        , -0.        ]])]","[array([[0.00000002, 0.        , 1.        ],
       [0.99999998, 1.        , 0.        ]])]","[array([[ 0.40152022,  0.        ,  1.        ],
       [ 0.59847978,  1.        , -0.        ]])]",1.6265925620892254,1.5492362859350763,0.6363987591724233,0.6000332671083514,0.9524427456776322,0.9428573806282058
0.3,"[[array([0.08512564, 0.66212089, 0.25275347]), array([0.42197792, 0.44420013, 0.13382195])]]","[array([[0., 1., 1.],
       [1., 0., 0.]])]","[array([[-0.       ,  0.5544725,  1.       ],
       [ 1.       ,  0.4455275,  0.       ]])]","[array([[0.        , 0.78411974, 0.99999998],
       [1.        , 0.21588025, 0.00000002]])]","[array([[0.       , 0.5544725, 1.       ],
       [1.       , 0.4455275, 0.       ]])]",1.3368522820893705,1.2397625900205587,0.39976376495986865,0.384252819530384,0.9273744052580962,0.961199721462895
0.3,"[[array([0.47688243, 0.10410956, 0.41900801]), array([0.35947515, 0.42038325, 0.2201416 ])]]","[array([[0.99999999, 0.        , 1.        ],
       [0.00000001, 1.        , 0.        ]])]","[array([[ 0.43145468, -0.        ,  1.        ],
       [ 0.56854532,  1.        , -0.        ]])]","[array([[0.64539901, 0.        , 1.        ],
       [0.35460099, 1.        , 0.        ]])]","[array([[0.43145468, 0.        , 1.        ],
       [0.56854532, 1.        , 0.        ]])]",1.3162736889413749,1.2495223301128915,0.39817304765311545,0.3903265132021244,0.9492876296249841,0.980293657500829
0.3,"[[array([0.2500246 , 0.38313579, 0.36683961]), array([0.53362568, 0.3896746 , 0.07669972])]]","[array([[0.        , 0.00000001, 1.        ],
       [1.        , 0.99999999, 0.        ]])]","[array([[0.        , 0.72004813, 1.        ],
       [1.        , 0.27995187, 0.        ]])]","[array([[0.        , 0.70597363, 1.        ],
       [1.        , 0.29402637, 0.        ]])]","[array([[0.        , 0.72004813, 1.        ],
       [1.        , 0.27995187, 0.        ]])]",1.2901398959908612,1.2854316359627518,0.41311319673549307,0.41308362222074213,0.9963505817913697,0.9999284106269549
0.3,"[[array([0.60522004, 0.34494136, 0.0498386 ]), array([0.32924972, 0.34799275, 0.32275753])]]","[array([[1.        , 0.00000001, 0.        ],
       [0.        , 0.99999999, 1.        ]])]","[array([[1.        , 0.09456921, 0.        ],
       [0.        , 0.90543079, 1.        ]])]","[array([[1.        , 0.08646214, 0.        ],
       [0.        , 0.91353785, 1.        ]])]","[array([[1.        , 0.09456921, 0.        ],
       [0.        , 0.90543079, 1.        ]])]",1.2759703150600221,1.2756817483372611,0.4068488693010833,0.40684098057710905,0.9997738452694744,0.999980610185822
0.3,"[[array([0.34239192, 0.44982469, 0.2077834 ]), array([0.20172232, 0.41897324, 0.37930444])]]","[array([[1., 1., 0.],
       [0., 0., 1.]])]","[array([[ 1.        ,  0.52473164, -0.        ],
       [-0.        ,  0.47526836,  1.        ]])]","[array([[1.        , 0.57207577, 0.        ],
       [0.        , 0.42792423, 1.        ]])]","[array([[1.        , 0.52473164, 0.        ],
       [0.        , 0.47526836, 1.        ]])]",1.171521042950205,1.156858326824453,0.33500273330000235,0.3345802966295786,0.9874840352087682,0.998739005302248
0.3,"[[array([0.05692194, 0.57219464, 0.37088342]), array([0.01224151, 0.7159294 , 0.27182909])]]","[array([[1., 0., 1.],
       [0., 1., 0.]])]","[array([[1.        , 0.22367725, 1.        ],
       [0.        , 0.77632275, 0.        ]])]","[array([[0.99999997, 0.12617143, 1.        ],
       [0.00000002, 0.87382856, 0.        ]])]","[array([[1.        , 0.22367725, 1.        ],
       [0.        , 0.77632275, 0.        ]])]",1.1437347604510326,1.111584565179756,0.31279976504040036,0.30890506114528604,0.9718901651125842,0.9875488912384212
0.3,"[[array([0.3608881 , 0.09455051, 0.54456139]), array([0.2628001 , 0.23285956, 0.50434034])]]","[array([[1., 0., 1.],
       [0., 1., 0.]])]","[array([[ 1.        , -0.        ,  0.35876745],
       [-0.        ,  1.        ,  0.64123255]])]","[array([[1.        , 0.        , 0.39949899],
       [0.        , 1.        , 0.60050101]])]","[array([[1.        , 0.        , 0.35876745],
       [0.        , 1.        , 0.64123255]])]",1.1383090474479511,1.1125180023060273,0.3098797246590817,0.3094240760702394,0.9773426687596427,0.9985295953475383
0.3,"[[array([0.45218031, 0.531895  , 0.01592469]), array([0.66403718, 0.32217135, 0.01379146])]]","[array([[0.        , 1.        , 0.99999992],
       [1.        , 0.        , 0.00000004]])]","[array([[0.10411725, 1.        , 1.        ],
       [0.89588275, 0.        , 0.        ]])]","[array([[0.        , 1.        , 0.99999984],
       [0.99999999, 0.        , 0.00000013]])]","[array([[0.10411725, 1.        , 0.99999996],
       [0.89588275, 0.        , 0.00000002]])]",1.2118568723561154,1.189798919860276,0.3637726427689926,0.3539053668993538,0.9817982197411202,0.9728751568712526
0.3,"[[array([0.32065496, 0.07238012, 0.60696492]), array([0.47203354, 0.21516   , 0.31280646])]]","[array([[0., 0., 1.],
       [1., 1., 0.]])]","[array([[0.10121078, 0.        , 1.        ],
       [0.89878922, 1.        , 0.        ]])]","[array([[0.00000001, 0.00000001, 1.        ],
       [0.99999999, 0.99999999, 0.        ]])]","[array([[ 0.10121078,  0.        ,  1.        ],
       [ 0.89878922,  1.        , -0.        ]])]",1.2941584518542497,1.278837309683938,0.41710236508792264,0.4088562158378145,0.9881613088811808,0.9802299149074115
0.3,"[[array([0.20575183, 0.1776046 , 0.61664357]), array([0.19904711, 0.41733228, 0.38362062])]]","[array([[0.99999999, 0.        , 1.        ],
       [0.00000001, 1.        , 0.        ]])]","[array([[ 0.        , -0.        ,  0.99973588],
       [ 1.        ,  1.        ,  0.00026412]])]","[array([[0.04981186, 0.        , 1.        ],
       [0.95018814, 1.        , 0.        ]])]","[array([[0.        , 0.        , 0.99973588],
       [1.        , 1.        , 0.00026412]])]",1.239727673216363,1.2329614072417692,0.38018800041848455,0.38004845740960336,0.994542135244074,0.9996329631426357
0.3,"[[array([0.35660785, 0.29576644, 0.34762571]), array([0.18241526, 0.40033303, 0.41725171])]]","[array([[1.        , 0.        , 0.00000001],
       [0.        , 1.        , 0.99999999]])]","[array([[ 1.        ,  0.        ,  0.60268075],
       [-0.        ,  1.        ,  0.39731925]])]","[array([[1.        , 0.00000001, 0.46680675],
       [0.        , 0.99999998, 0.53319325]])]","[array([[1.        , 0.        , 0.60268074],
       [0.        , 0.99999999, 0.39731926]])]",1.1741925949969976,1.1322303449223168,0.3231642138357355,0.3204863880072596,0.9642628898755846,0.9917137303147153
0.3,"[[array([0.5150655, 0.0893818, 0.3955527]), array([0.52335371, 0.15058296, 0.32606332])]]","[array([[0., 0., 1.],
       [1., 1., 0.]])]","[array([[ 0.26808438,  0.        ,  1.        ],
       [ 0.73191562,  1.        , -0.        ]])]","[array([[0.25988057, 0.00000001, 0.99999999],
       [0.74011943, 0.99999998, 0.00000001]])]","[array([[0.26808439, 0.        , 1.        ],
       [0.73191561, 0.99999999, 0.        ]])]",1.0694893763263766,1.0672674365578207,0.28478308506733085,0.28476494447280154,0.9979224293221237,0.9999363003089702
0.3,"[[array([0.4412496 , 0.45609552, 0.10265488]), array([0.30025596, 0.58197724, 0.11776681])]]","[array([[1., 0., 0.],
       [0., 1., 1.]])]","[array([[1.        , 0.03667639, 1.        ],
       [0.        , 0.96332361, 0.        ]])]","[array([[1.        , 0.00000001, 0.82169894],
       [0.        , 0.99999999, 0.17830105]])]","[array([[1.        , 0.03667639, 0.99999999],
       [0.        , 0.96332361, 0.00000001]])]",1.1409936399321932,1.121264825411532,0.3169243583920437,0.3143087017576183,0.9827090933461877,0.9917467478748044
0.3,"[[array([0.38911156, 0.30362063, 0.3072678 ]), array([0.46163867, 0.46905883, 0.0693025 ])]]","[array([[0.00000001, 0.        , 1.        ],
       [0.99999999, 1.        , 0.        ]])]","[array([[ 0.73279992, -0.        ,  1.        ],
       [ 0.26720008,  1.        ,  0.        ]])]","[array([[0.61320423, 0.        , 1.        ],
       [0.38679576, 1.        , 0.        ]])]","[array([[0.73279991, 0.        , 1.        ],
       [0.26720009, 1.        , 0.        ]])]",1.2379652991791332,1.184817444422836,0.3535173482773044,0.3509480933579907,0.957068380841096,0.992732308805116
0.3,"[[array([0.27456649, 0.36201713, 0.36341637]), array([0.62576807, 0.02559551, 0.34863642])]]","[array([[0., 1., 1.],
       [1., 0., 0.]])]","[array([[0.        , 1.        , 0.86003083],
       [1.        , 0.        , 0.13996917]])]","[array([[0.        , 1.        , 0.89937591],
       [1.        , 0.        , 0.10062409]])]","[array([[0.        , 1.        , 0.86003083],
       [1.        , 0.        , 0.13996917]])]",1.351201574496789,1.3491328372276163,0.4552359879452356,0.4550398527539766,0.9984689647287134,0.9995691571043311
0.3,"[[array([0.49508061, 0.48108922, 0.02383016]), array([0.18295666, 0.64688505, 0.1701583 ])]]","[array([[1., 0., 0.],
       [0., 1., 1.]])]","[array([[1.        , 0.28543446, 0.        ],
       [0.        , 0.71456554, 1.        ]])]","[array([[1.        , 0.11697952, 0.        ],
       [0.        , 0.88302048, 0.99999999]])]","[array([[1.        , 0.28543446, 0.        ],
       [0.        , 0.71456554, 1.        ]])]",1.312123954664754,1.264800114713069,0.40876100152424727,0.39992983224689255,0.963933407523395,0.978395274391579
0.3,"[[array([0.20992113, 0.48894328, 0.30113559]), array([0.03537396, 0.6925933 , 0.27203274])]]","[array([[1., 0., 1.],
       [0., 1., 0.]])]","[array([[ 1.        ,  0.15364448,  1.        ],
       [ 0.        ,  0.84635552, -0.        ]])]","[array([[0.99999999, 0.00000004, 0.99999999],
       [0.        , 0.99999996, 0.00000001]])]","[array([[1.        , 0.15364448, 1.        ],
       [0.        , 0.84635552, 0.        ]])]",1.203650017107908,1.1723603156436115,0.3539544551215956,0.34360717722345824,0.9740043193456862,0.9707666403165268
0.3,"[[array([0.28915647, 0.26113063, 0.44971291]), array([0.59679621, 0.17563657, 0.22756721])]]","[array([[0.        , 0.99999999, 1.        ],
       [1.        , 0.        , 0.        ]])]","[array([[0.        , 0.73888304, 1.        ],
       [1.        , 0.26111696, 0.        ]])]","[array([[0.        , 0.99999999, 1.        ],
       [1.        , 0.00000001, 0.        ]])]","[array([[-0.        ,  0.73888305,  1.        ],
       [ 1.        ,  0.26111695,  0.        ]])]",1.3076397402870925,1.285315797071251,0.42422872549539775,0.4130091740241769,0.9829280630374997,0.9735530604201328
0.3,"[[array([0.34112473, 0.07866052, 0.58021475]), array([0.40101568, 0.20912122, 0.3898631 ])]]","[array([[0.00000002, 0.        , 1.        ],
       [0.99999998, 0.99999999, 0.        ]])]","[array([[0.04031872, 0.        , 1.        ],
       [0.95968128, 1.        , 0.        ]])]","[array([[0.00000001, 0.        , 1.        ],
       [0.99999998, 0.99999999, 0.        ]])]","[array([[0.04031872, 0.        , 1.        ],
       [0.95968128, 1.        , 0.        ]])]",1.190351650609863,1.1879369275662564,0.3540104291881584,0.3527985354252415,0.9979714204265862,0.9965766721458006
0.3,"[[array([0.39005293, 0.26989072, 0.34005635]), array([0.42687212, 0.39140271, 0.18172516])]]","[array([[0.00000005, 0.        , 1.        ],
       [0.99999995, 1.        , 0.        ]])]","[array([[ 0.58538844, -0.        ,  1.        ],
       [ 0.41461156,  1.        , -0.        ]])]","[array([[0.52254377, 0.        , 1.        ],
       [0.47745623, 1.        , 0.        ]])]","[array([[0.58538844, 0.        , 1.        ],
       [0.41461156, 1.        , 0.        ]])]",1.1583311844504764,1.1367776600213828,0.3237234555910697,0.3230658618918026,0.9813926062611197,0.997968655999713
0.3,"[[array([0.18086755, 0.48047341, 0.33865904]), array([0.06759708, 0.27154164, 0.66086128])]]","[array([[0.99999999, 1.        , 0.        ],
       [0.00000001, 0.        , 1.        ]])]","[array([[ 1.        ,  0.99936215, -0.        ],
       [ 0.        ,  0.00063785,  1.        ]])]","[array([[1., 1., 0.],
       [0., 0., 1.]])]","[array([[ 1.        ,  0.99936215, -0.        ],
       [ 0.        ,  0.00063785,  1.        ]])]",1.3222022363153927,1.322068973336531,0.437054633263403,0.43696659247358793,0.9998992113496699,0.9997985588457039
0.3,"[[array([0.058287  , 0.48721271, 0.45450029]), array([0.50852523, 0.10640243, 0.38507234])]]","[array([[0.        , 1.        , 0.99999999],
       [1.        , 0.        , 0.00000001]])]","[array([[-0.        ,  1.        ,  0.48403776],
       [ 1.        ,  0.        ,  0.51596224]])]","[array([[0.        , 1.        , 0.62431109],
       [1.        , 0.        , 0.37568891]])]","[array([[-0.        ,  1.        ,  0.48403776],
       [ 1.        ,  0.        ,  0.51596224]])]",1.4502382271939736,1.414416028420265,0.50358688438045,0.5001431752101058,0.9752990935544293,0.9931616384835341
0.3,"[[array([0.6496174 , 0.18779155, 0.16259105]), array([0.39995036, 0.34420944, 0.2558402 ])]]","[array([[1.        , 0.        , 0.        ],
       [0.        , 0.99999999, 1.        ]])]","[array([[0.95277317, 0.        , 0.        ],
       [0.04722683, 1.        , 1.        ]])]","[array([[1., 0., 0.],
       [0., 1., 1.]])]","[array([[0.95277317, 0.        , 0.        ],
       [0.04722683, 1.        , 1.        ]])]",1.2496670402524934,1.2378760597494218,0.3898026878865011,0.38308428437919684,0.990564702338081,0.9827646044625007
0.3,"[[array([0.44870902, 0.08096422, 0.47032676]), array([0.36734964, 0.06148888, 0.57116148])]]","[array([[1., 1., 0.],
       [0., 0., 1.]])]","[array([[ 1.        ,  1.        ,  0.03983553],
       [-0.        ,  0.        ,  0.96016447]])]","[array([[1.        , 0.99999997, 0.00000001],
       [0.        , 0.00000002, 0.99999999]])]","[array([[1.        , 0.99999999, 0.03983553],
       [0.        , 0.00000001, 0.96016447]])]",1.1008347230394098,1.096817918324564,0.3025289518230317,0.30075238592681647,0.9963511282567875,0.9941276169255548
0.3,"[[array([0.25193213, 0.27802565, 0.47004222]), array([0.43001665, 0.12876838, 0.44121497])]]","[array([[0., 1., 1.],
       [1., 0., 0.]])]","[array([[-0.        ,  1.        ,  0.65097535],
       [ 1.        , -0.        ,  0.34902465]])]","[array([[0.        , 1.        , 0.69156427],
       [1.        , 0.        , 0.30843573]])]","[array([[0.        , 1.        , 0.65097535],
       [1.        , 0.        , 0.34902465]])]",1.1780845199894674,1.1680230984433604,0.3414111550529252,0.34106948916002644,0.9914595078915077,0.9989992538678305
0.3,"[[array([0.26909357, 0.25614641, 0.47476002]), array([0.38027467, 0.56570452, 0.0540208 ])]]","[array([[0., 0., 1.],
       [1., 1., 0.]])]","[array([[ 0.72565788, -0.        ,  1.        ],
       [ 0.27434212,  1.        , -0.        ]])]","[array([[0.3616638, 0.       , 1.       ],
       [0.6383362, 1.       , 0.       ]])]","[array([[ 0.72565787,  0.        ,  1.        ],
       [ 0.27434213,  1.        , -0.        ]])]",1.420739210375877,1.3400597716166867,0.4624978576889158,0.4489400473023943,0.9432130554503065,0.9706856795958593
0.3,"[[array([0.66140109, 0.22716224, 0.11143667]), array([0.31179452, 0.16243129, 0.52577419])]]","[array([[1.        , 0.99999999, 0.        ],
       [0.        , 0.        , 1.        ]])]","[array([[ 1.       ,  0.0688009, -0.       ],
       [-0.       ,  0.9311991,  1.       ]])]","[array([[1.        , 0.66266099, 0.        ],
       [0.        , 0.33733901, 1.        ]])]","[array([[1.        , 0.0688009 , 0.        ],
       [0.        , 0.93119909, 1.        ]])]",1.4143375190840624,1.3540601220970587,0.4713826014041804,0.4583697028357081,0.9573811794047294,0.9723941899219258
0.3,"[[array([0.36962903, 0.54045606, 0.08991491]), array([0.27158683, 0.42953395, 0.29887922])]]","[array([[1., 1., 0.],
       [0., 0., 1.]])]","[array([[ 1.        ,  0.36988436, -0.        ],
       [ 0.        ,  0.63011564,  1.        ]])]","[array([[0.99999996, 0.50595076, 0.        ],
       [0.00000004, 0.49404924, 0.99999999]])]","[array([[0.99999999, 0.36988437, 0.        ],
       [0.        , 0.63011563, 1.        ]])]",1.208964312547123,1.139070554795207,0.3286683628254301,0.3243704318008463,0.9421870794476477,0.9869231982426412
0.3,"[[array([0.29699426, 0.26005621, 0.44294953]), array([0.26560816, 0.21862218, 0.51576966])]]","[array([[1., 1., 0.],
       [0., 0., 1.]])]","[array([[0.92662525, 1.        , 0.        ],
       [0.07337475, 0.        , 1.        ]])]","[array([[0.99999989, 0.99999995, 0.00000001],
       [0.0000001 , 0.00000004, 0.99999999]])]","[array([[0.92662527, 0.99999998, 0.        ],
       [0.07337473, 0.00000002, 1.        ]])]",1.0728201327494178,1.070517185530512,0.287309729767685,0.28650176037617286,0.9978533706176786,0.9971878105479914
0.3,"[[array([0.12027009, 0.36448706, 0.51524285]), array([0.24527915, 0.54661224, 0.20810861])]]","[array([[0., 0., 1.],
       [1., 1., 0.]])]","[array([[ 0.        ,  0.30364257,  1.        ],
       [ 1.        ,  0.69635743, -0.        ]])]","[array([[0.00000001, 0.01755782, 1.        ],
       [0.99999998, 0.98244218, 0.        ]])]","[array([[ 0.        ,  0.30364257,  1.        ],
       [ 1.        ,  0.69635743, -0.        ]])]",1.307134232541863,1.251833276449267,0.40807778899114383,0.3917716375962271,0.9576929784900077,0.9600415611071873
